index,id,username,text,created_at,annotator_1,annotator_2,annotator_3,consensus,machine_label,machine_decision
429,1428818275153104896,SouthSimcoePS,THREE CHARGED IN THEFTS FROM VEHICLES: #BRADFORD \nArrests made after police respond to report of males attempting to enter vehicles. Stolen property recovered. Investigators appealing for witnesses and security video. \nMore info here - \nhttps://t.co/JbfjSWnqr6 https://t.co/7tOz1jranI,2021-08-20T20:36:37.000Z,False,False,False,False,public safety report,False
430,1428803762425143300,TimminsPolice,Timmins Police execute Arrest Warrant\nSee  https://t.co/jKmXzrAsvI https://t.co/ZanQS8XOKT,2021-08-20T19:38:57.000Z,False,False,False,False,public safety report,False
431,1428798619390468101,WindsorPolice,WINDSOR POLICE SERVICE NEWS RELEASE\n\nWanted Robbery Suspect Identified and Arrested by Police\n\nhttps://t.co/SHoTXaMH8h https://t.co/ehocoVT3A5,2021-08-20T19:18:31.000Z,False,False,False,False,public safety report,False
432,1428821708790804480,YRP,CHARGES LAID AND $37 MILLION DOLLARS IN CANNABIS SEIZED\nhttps://t.co/2nNcx3ebBe https://t.co/gl6LHRCKNj,2021-08-20T20:50:16.000Z,True,True,False,True,drug discovery,True
433,1428750351373635586,OPP_CR,More Fentanyl taken off the street in Port McNicoll @TayTownship by #OPPStreetCrime warrant with assistance from #OPPERT. 38 year old Tay Township female facing numerous drug related charges. ^DH https://t.co/COrHorENQG,2021-08-20T16:06:43.000Z,True,True,True,True,drug discovery,True
434,1428799868622024715,OPP_ER,#SDGOPP members are investigating an act of Vandalism in #Alexandria @NGlengarryTwp at a local Cenotaph. The vandals wrote several words on the monument. Did you See something? Say Something. @CanStopCrime #dontdestroyourcommunity call 1-888-310-1122 if you have info. ^tc https://t.co/egsSVXV0aX,2021-08-20T19:23:29.000Z,False,False,False,False,public safety report,False
435,1428798589371826179,OPP_ER,#LeedsOPP assisted the Ministry of Transportation with a traffic stop on Reynolds Rd in Lansdowne. 3 stolen vehicles located inside a transport truck. The 46 year old driver from Quebec was arrested and charged with poss of stolen property obtained by crime. #WorkingTogether. ^ec https://t.co/sunOLpsY2I,2021-08-20T19:18:24.000Z,False,False,False,False,public safety report,False
436,1428806969058594820,OPP_WR,This insecure load was stopped on Highway 403 in @BrantCommunity by #BrantOPP. Debris striking a vehicle at highway speeds can be devastating. The business was charged accordingly.  ^cv https://t.co/Oq5BXpBcwE,2021-08-20T19:51:42.000Z,False,False,False,False,public safety report,False
437,1428813353905008641,deltapolice,Recognize these? Recovered by Surrey RCMP. https://t.co/yz2o1VK3Mh,2021-08-20T20:17:04.000Z,False,False,False,False,other,False
438,1428781403278385165,SurreyRCMP,Surrey RCMP is searching for the rightful owner of baseball and hockey cards located during an investigation. https://t.co/0SWAqewGuO https://t.co/6g4gKUIbaj,2021-08-20T18:10:06.000Z,False,False,False,False,public safety report,False
439,1428540605412515849,WhiteRockRCMP,The @CoastGuardCAN hovercraft came to the #WhiteRock beach today for a familiarization session with our @WhiteRockRCMP officers. On occasion we assist them with marine rescues & they assist us with people evading arrest by swimming south. https://t.co/fAae8sqQBN,2021-08-20T02:13:15.000Z,False,False,False,False,other,False
440,1428738505115570186,CISSSBSL,EMOJI\x97\xef\xb8\x8f Modification d'horaire pour la clinique de dÃ©pistage (CDD) de la Matanie le samedi 21 aoÃ®t o\xc3\xb9 la clinique ne sera ouverte qu'entre 8h Ã  12h. Il n'y aura donc pas de possibilitÃ© de sans rendez-vous en aprÃ¨s-midi. https://t.co/BuL3JMPufE,2021-08-20T15:19:38.000Z,False,False,False,False,other,False
441,1428705689086607362,PoliceGatineau,"#FaitvÃ©cu Ã  #Gatineau! | Depuis le 1er aoÃ®t, nos policiers ont Ã©mis 14 constats d'infraction pour des vÃ©hicules munis de pneus non conformes aux normes. On parle ici de pneus tellement usÃ©s que l'on peut y voir le cordage/les broches Ã  l'intÃ©rieur! EMOJI\x98\xa8\n\n#Prudence #sÃ©curitÃ©routiÃ¨re https://t.co/TdMawLF0Se",2021-08-20T13:09:15.000Z,False,False,False,False,public safety report,False
442,1428784559194353671,policelaval,"\xf0\x9d\x97\xa6\xf0\x9d\x98\x82\xf0\x9d\x98\x80\xf0\x9d\x97\xbd\xf0\x9d\x97\xb2\xf0\x9d\x97\xb0\xf0\x9d\x98\x81 \xf0\x9d\x97\xbf\xf0\x9d\x97\xb2\xf0\x9d\x97\xb0\xf0\x9d\x97\xb5\xf0\x9d\x97\xb2\xf0\x9d\x97\xbf\xf0\x9d\x97\xb0\xf0\x9d\x97\xb5\xf0\x9d\x97\xb2\xcc\x81 \xf0\x9d\x97\xb2\xf0\x9d\x98\x81 \xf0\x9d\x97\xba\xf0\x9d\x97\xbc\xf0\x9d\x97\xaf\xf0\x9d\x97\xb6\xf0\x9d\x97\xb9\xf0\x9d\x97\xb6\xf0\x9d\x98\x80\xf0\x9d\x97\xae\xf0\x9d\x98\x81\xf0\x9d\x97\xb6\xf0\x9d\x97\xbc\xf0\x9d\x97\xbbEMOJI\x91\x81\xef\xb8\x8f \nFace aux Ã©vÃ©nements de coups de feu qui ont eu lieu la nuit derniÃ¨re Ã  Laval, le SPL se mobilise. \xf0\x9d\x99\x90\xf0\x9d\x99\xa3 \xf0\x9d\x99\xa8\xf0\x9d\x99\xaa\xf0\x9d\x99\xa8\xf0\x9d\x99\xa5\xf0\x9d\x99\x9a\xf0\x9d\x99\x98\xf0\x9d\x99\xa9, \xf0\x9d\x99\x85\xf0\x9d\x99\xa4\xf0\x9d\x99\xa8\xf0\x9d\x99\x9a\xf0\x9d\x99\xa5\xf0\x9d\x99\x9d \xf0\x9d\x98\xbc\xf0\x9d\x99\x97\xf0\x9d\x99\xa4\xf0\x9d\x99\xaa \xf0\x9d\x99\x8d\xf0\x9d\x99\x9f\xf0\x9d\x99\x9a\xf0\x9d\x99\x9e\xf0\x9d\x99\xa1\xf0\x9d\x99\xae, \xf0\x9d\x99\x9a\xf0\x9d\x99\xa8\xf0\x9d\x99\xa9 \xf0\x9d\x99\xa7\xf0\x9d\x99\x9a\xf0\x9d\x99\x98\xf0\x9d\x99\x9d\xf0\x9d\x99\x9a\xf0\x9d\x99\xa7\xf0\x9d\x99\x98\xf0\x9d\x99\x9d\xf0\x9d\x99\x9a\xcc\x81.  \n-https://t.co/cQ6ciSq2ri",2021-08-20T18:22:39.000Z,False,False,False,False,other,False
443,1429080963045330947,HKPRDHU,"""It's been proven it's something we need to do to ensure everyone's safety"" ... Alicia, we couldn't have said it better ourselves! #StickItToCOVID https://t.co/bQ310Tbed3",2021-08-21T14:00:27.000Z,False,False,False,False,public safety report,False
444,1429050730632056833,BrantfordPolice,"Please stay safe when enjoying the beautiful Grand River.\n\nIf you are out on the river this weekend please wear your life jacket, share the waterway with respect and do not operate a motorized boat under the influence of alcohol or drugs.  Stay safe and have fun! https://t.co/w3sh1BHtNh",2021-08-21T12:00:19.000Z,False,False,False,False,public safety report,False
445,1429004614557437956,SarniaPolice,New post: Tashmoo Ave. Update https://t.co/k11ro3mZlZ,2021-08-21T08:57:04.000Z,False,False,False,False,other,False
446,1429120110791479296,TorontoPolice,"Four men arrested in firearms investigation, King Street West and Atlantic Avenue https://t.co/l2r0EyXG6A",2021-08-21T16:36:00.000Z,False,False,False,False,other,False
447,1429088961801117697,OPP_CR,#HurWOPP speed enforcement on County Road 91 nets a 19-year-old G2 driver from Duntroon travelling 122km/h in a 50 zone. 7 day licence suspension and 14 day vehicle impoundment. #slowdown! ^ea https://t.co/gzbdhER8Jx,2021-08-21T14:32:14.000Z,False,False,False,False,public safety report,False
448,1429215489264324626,Interior_Health,"ICYMI: Youth & their caregivers in BC have faster, easier access to mental health & substance use services and supports through the new @Foundrybc app. Co-created by youth for youth, the app offers youth & caregivers access through mobile or online https://t.co/SnssRJHlSy",2021-08-21T22:55:00.000Z,False,False,False,False,other,False
449,1429215295487451139,VancouverPD,#VPDNews Vancouver Police arrested four people today after they blocked a major downtown intersection during a protest. https://t.co/0W2fBFbdXP,2021-08-21T22:54:14.000Z,False,False,False,False,public safety report,False
450,1429178374400921600,RichmondRCMP,#RichmondRCMP Strike Force arrest man for alleged breach of prohibitions in relation to children. File: 2021-21924\n\nhttps://t.co/wSvU8tJOlJ https://t.co/lgn83PgaNI,2021-08-21T20:27:31.000Z,False,False,False,False,public safety report,False
451,1429443489071251460,CobourgPolice,"Are you aware of the Good Samaritan Drug Overdose Act? If you witness or are experiencing a drug overdose, don't be scared to call for help. https://t.co/bjGE9NJhtL\n\n #savelives #endoverdose #overdoseaware #StopOverdoses #IOAD2021 #cobourgpoliceservice https://t.co/Uoi0Q9bzzA",2021-08-22T14:01:00.000Z,False,False,False,False,drug addiction support,False
452,1429474342518276103,OttawaPolice,"Canada Wide Warrant alert: \nAlamadin DUT MATHEM DUT, 17 years old, of Ottawa, is wanted for the first degree murder in the shooting death of Creflo Tansia, August 10th, at 380 Murray St.\n#ottnews #ottnouvelles\nhttps://t.co/TnxH69yP0F https://t.co/2S2FkTgqmc",2021-08-22T16:03:36.000Z,False,False,False,False,public safety report,False
453,1429443132807131144,cissslaval,"EMOJI\x8c\xa1EMOJI\x8c\xa1EMOJI\x8c\xa1La chaleur accablante nous force Ã  annuler la clinique mobile prÃ©vue aujourd'hui, de 11 h Ã  17 h, au Parc Du Moulin.",2021-08-22T13:59:35.000Z,False,False,False,False,drug arrest,True
454,1429866249492828168,TheWECHU,1 out of every 10 high school kids in Ontario said they used prescription opioids to get high and 49% got them from home. \nAugust is #NationalDrugDropoffMonth. Talk with your kids about using medications safely.\n\nhttps://t.co/2oaB0zHWq3 https://t.co/KszG15EAjQ,2021-08-23T18:00:54.000Z,False,False,False,False,drug report,True
455,1429836319539175425,TheWECHU,"Addiction is a treatable medical condition, not a choice. We can make it easier for people to get support by letting them know that they are not alone, and that substance use does not define who they are. #EndTheStigma #WordsMatter https://t.co/cuFt3gwcxH",2021-08-23T16:01:58.000Z,False,False,False,False,drug report,True
456,1429835901417529346,TOPublicHealth,DYK: Toronto's unregulated drug supply has unexpected & harmful substances in it. There are free & anonymous drug checking services available to you at several consumption sites to help you make informed decisions. More info here: https://t.co/tUDayPw9Tb. #ThisIsTOPublicHealth https://t.co/SwcrBuOFgu,2021-08-23T16:00:18.000Z,True,True,False,True,public safety report,False
457,1429918887638876167,HKPRDHU,"August 31 - Time to Remember. Time to Act. Join us for International Overdose Awareness Day as we remember loved ones who died from overdose, provide support & break the stigma during 3 events taking place across the district: https://t.co/KPLOB4Uz0Q",2021-08-23T21:30:04.000Z,False,False,False,False,drug addiction support,False
458,1429785509300260869,SMDhealthunit,Substance use and overdose can impact anyone.  Get informed. Get Involved. #StigmaEndsWithMe #CompassionStartsWithUs https://t.co/KAS2LhRAzB https://t.co/smO4NEqJkl,2021-08-23T12:40:04.000Z,False,False,False,False,drug addiction support,False
459,1429783513239261185,CobourgPolice,#cobourgpoliceservice media release - Man Arrested for Impaired Operation https://t.co/HNLm9HKHAn https://t.co/2qiCyqV9HM,2021-08-23T12:32:08.000Z,False,False,False,False,public safety report,False
460,1429820736005308421,CityofDryden,https://t.co/p21RsRpXWo,2021-08-23T15:00:02.000Z,False,False,False,False,other,False
461,1429811413472595971,CityofDryden,https://t.co/Tqlex6SpVo,2021-08-23T14:23:00.000Z,False,False,False,False,other,False
462,1429766444426870788,GananoquePolice,"On August 21, 2021, officers entered into an investigation when Kingston Police Force located and arrested a 31-year-old Kingston area male who was wanted on the strength of an outstanding arrest warrant held by",2021-08-23T11:24:18.000Z,False,False,False,False,drug report,True
463,1429766117514481669,GananoquePolice,"On August 22, 2021, officers were contacted by Kingston Military Police who had taken custody of a 26-year-old Gananoque man on the strength of an arrest warrant held by the Gananoque Police Service.",2021-08-23T11:23:00.000Z,False,False,False,False,other,False
464,1429809452933341186,GuelphPolice,"Media Release - August 23, 2021\n-Multiple Stolen Vehicles\n-Male Facing Numerous Charges After Break In\n-Public Tip Leads To Impaired Driving Arrest\nCalls for Service in the last 72 hours: 614 https://t.co/3IFodJpq39 https://t.co/1WDo0OWcEW",2021-08-23T14:15:12.000Z,False,False,False,False,public safety report,False
465,1429885154697355282,HamiltonPolice,"A 25-year-old #HamOnt man has been charged with Arson, Carry Concealed Weapon and two counts of Assault Peace Officer with a Weapon after an arrest over the weekend.\n\nREAD MORE:\nhttps://t.co/vvFctPfvX2",2021-08-23T19:16:01.000Z,False,False,False,False,other,False
466,1429864044115251206,lpsmediaoffice,CHARGES LAID IN RELATION TO WEAPONS INVESTIGATION\nhttps://t.co/fNF99Pej6k https://t.co/tbau9dB2eU,2021-08-23T17:52:08.000Z,False,False,False,False,other,False
467,1429856108299042822,lpsmediaoffice,WEAPONS INVESTIGATION\nhttps://t.co/2I9j6ETU2F https://t.co/I9WTonL4jR,2021-08-23T17:20:36.000Z,False,False,False,False,other,False
468,1429854176381636612,OttawaPolice,"Disparue: Micah Sammurtok, 20, aperÃ§ue pour la derniÃ¨re fois le 9 aoÃ®t dans le quartier C\xc3\xb4te-de-Sable. DÃ©crite comme Ã©tant une Autochtone mesurant 1,80 m, et pesant de 90 Ã  110 kg, aux cheveux brun foncÃ© mi-longs et aux yeux bruns.\nInfos? 613-236-1222. https://t.co/ua8Mnae7gU",2021-08-23T17:12:55.000Z,False,False,False,False,other,False
469,1429792725956710403,OttawaPolice,"Early this morning, Frontline Patrol officers responded to an overdose near Bank St & Gilmour St. \nThe man regained consciousness after officers administered 2 doses of Narcan. \nHe was transported to the hospital for further treatment.  #StopOverdoseOttawa",2021-08-23T13:08:44.000Z,True,False,True,True,drug arrest,True
470,1429766693614653445,OttawaPolice,"Mandat d'arrestation pancanadien : Alamadin DUT MATHEM DUT, Ã¢gÃ© de 17 ans et d'Ottawa, est recherchÃ© pour le meurtre au premier degrÃ© dans l'affaire d'homicide par balle de Creflo Tansia, survenu le 10 aoÃ®t dernier, Ã  380 rue Murray.\nhttps://t.co/eY6fhue7ol",2021-08-23T11:25:18.000Z,False,False,False,False,other,False
471,1429972423894618115,PeelPolice,ASSIST AGENCY:\n- Mississauga Valley Blvd / Elm Dr E in #Mississauga\n- #PRP responding w/ @Peel_Paramedics for an agitated person who has barricaded themselves inside a residence\n- #PRP Mobile Crisis Rapid Response Team also onscene\n- C/R at 8:29pm\n- PR21-0288826,2021-08-24T01:02:48.000Z,False,False,False,False,public safety report,False
472,1429830808131489794,PeelPolice,https://t.co/Xpt6xwxk4r,2021-08-23T15:40:04.000Z,False,False,False,False,other,False
473,1429892533304406020,PtboPolice,"On August 23, 2021, Peterborough Police Service raised the International Overdose Awareness Day flag with the local group Moms Stop the Harm Peterborough.\n\nFlags were raised at City Hall & the police station. \n\nInternational Overdose Awareness Day is August 31st.\n\n@PARN4Counties https://t.co/wdNAdxON1Z",2021-08-23T19:45:20.000Z,False,False,False,False,drug addiction support,False
474,1429817369044606980,PtboPolice,Media Release -- Collision Update; Drug Arrest:\n\nhttps://t.co/35Wfu1LMW3 https://t.co/EPP1SYKmf1,2021-08-23T14:46:40.000Z,False,True,False,True,drug arrest,True
475,1429858460288573456,SouthSimcoePS,ARREST IN THEFTS FROM VEHICLES: #BRADFORD - \n20-year-old #Barrie man charged. Police believe there may be more victims in the Colborne/Natale area and Centre/Bingham subdivision.  \nMedia Release - \nhttps://t.co/cqWzhEpzIa https://t.co/OYvfRUcqkN,2021-08-23T17:29:57.000Z,False,False,False,False,other,False
476,1429866724820664321,STPSmedia,4 people charged after search warrant in Chatham-Kent yields stolen property.  https://t.co/wcarVAtCvT\nThanks to @CKPSMedia and @AylmerPolice for their assistance with this investigation. Crime knows no boarders!,2021-08-23T18:02:47.000Z,False,False,False,False,public safety report,False
477,1429845702868455430,STPSmedia,https://t.co/ZfkP43viHA,2021-08-23T16:39:15.000Z,False,False,False,False,other,False
478,1429837680964145154,STPSmedia,https://t.co/HzrotZOnkJ,2021-08-23T16:07:22.000Z,False,False,False,False,other,False
479,1429784135011287047,tbpsmedia,"Kitchener, Ont., man charged for Fentanyl trafficking in Thunder Bay\n\nMedia release: https://t.co/kfTFaciVMM",2021-08-23T12:34:36.000Z,True,True,True,True,drug arrest,True
480,1429867615015653377,OPP_CR,"Amazing teamwork by #DufferinOPP officers and the Major Crime Unit! Officers responded to an unwanted guest call, the investigation led to obtaining a search warrant and the seizure of this firearm. Another dangerous gun off @DufferinCounty streets. Luckily no one was hurt ^tp https://t.co/N32QGvYiS4",2021-08-23T18:06:19.000Z,False,False,False,False,other,False
481,1429776139795451911,OPP_ER,#LeedsOPP stopped this vehicle Friday evening going double the speed limit on County Road 3. The driver who was in a hurry to go camping was charged with #StuntDriving. License suspended for 7 days and 14 day vehicle impound. #SlowDown ^ec https://t.co/LDwtA6yTa9,2021-08-23T12:02:50.000Z,False,False,False,False,public safety report,False
482,1429908660625477637,OPP_WR,"A traffic stop in Wingham this afternoon by the #HuronOPP Community Street Crimes Unit for an unauthorized licence plate led to an arrest and subsequent seizure of over $22,000 in Methamphetamine, cash and other offence related property.  A Hanover resident is facing charges.^js https://t.co/wGEhM1V9CZ",2021-08-23T20:49:25.000Z,True,True,True,True,drug discovery,True
483,1429906114469154824,OPP_WR,The cost for this rental vehicle is going up substantially after #BrantOPP impounded it for 14 days after driving more than 180km/h on Highway 403 in @BrantCommunity. There is no excuse for this speed on public roads. #slowdown ^cv https://t.co/urCEbt8v5f,2021-08-23T20:39:18.000Z,False,False,False,False,public safety report,False
484,1429939011695558658,Interior_Health,"The drug supply is unpredictable and a mix of benzos and opioids increases risk. If you know someone who uses drugs, carry naloxone and know what to do in case of overdose https://t.co/OeJYkUXrit https://t.co/L2OJ02xtJl",2021-08-23T22:50:02.000Z,True,True,False,True,drug addiction support,False
485,1429896987311280138,Interior_Health,"Are you delaying or avoiding getting your COVID-19 vaccine because of anxiety or fear of needles? \n\nEMOJI\x93\x8d Therapy dog Nova will be back in Trail at the immunization clinic at Waneta Plaza on Thurs, Aug 26 from 9:30 - 11 am.\n\n@SJA_Canada @TheCityofTrail\nhttps://t.co/UBmGJZvVif",2021-08-23T20:03:02.000Z,False,False,False,False,other,False
486,1429888100805775374,vicpdcanada,Patrol officers arrested a man on Friday after he attacked a 72-year-old woman in downtown #yyj. The victim was transported to hospital w non-life-threatening injuries. The suspect faces recommended charges of assault. \n\nhttps://t.co/hcUziVy7XS,2021-08-23T19:27:43.000Z,False,False,False,False,public safety report,False
487,1429830135566376961,RidgeRCMP,Police are investigating after stopping a vehicle reported stolen out of Coquitlam this morning. Car was driving erratically along River Rd between 203rd & 237th causing damage to other vehicles.  2 arrested.  No civilian injuries. More to come pending any approved charges.,2021-08-23T15:37:23.000Z,False,False,False,False,public safety report,False
488,1429749196693909510,SPSSherbrooke,"UniversitÃ©s-CÃ©gep\nAvec la rentrÃ©e, des milliers d'Ã©tudiants seront de retour en classe au cours de la semaine. PrÃ©sence plus accrue du SPS-UniversitÃ© de Sherbrooke-UniversitÃ© Bishop's -CÃ©gep. Maintenir le bon ordre, la paix et la tranquillitÃ© des rÃ©sidents du secteur. #SPS https://t.co/PLwREF1Hwt",2021-08-23T10:15:46.000Z,False,False,False,False,public safety report,False
489,1429790502652686339,PoliceGatineau,"Meurtre de ValÃ©rie Leblanc : dÃ©jÃ  10 ans | Notre poste de commandement sera dÃ©ployÃ© dans le stationnement de la Cabane en bois rond Ã  #Hull, entre 10 h 30 et 19 h 30. #Gatineau\n\nVous avez de l'info? Venez rencontrer nos enqu\xc3\xaateurs!\n\nDÃ©tails : https://t.co/8feIzXUiHP https://t.co/s4E386ATDr",2021-08-23T12:59:54.000Z,False,False,False,False,other,False
490,1430198587506503685,TheWECHU,Pharmacies collect and safely dispose your unused or expired meds such as:\n\xe2\x9c\x94Prescription drugs\n\xe2\x9c\x94Over-the counter drugs\n\xe2\x9c\x94Natural health products\nClean your medicine cabinet - return unused meds to the pharmacy during #NationalDrugDropoffMonth. \n\nhttps://t.co/2oaB0zHWq3 https://t.co/SvJxnf7kvm,2021-08-24T16:01:29.000Z,False,False,False,False,drug report,True
491,1430186112010661902,HPPublicHealth,Aug. 31 is #InternationalOverdoseAwarenessDay. Substance overdoses can happen anywhere. Get Informed. Recognize the signs. Learn what to do. https://t.co/TkGn4lq5RU https://t.co/4kmBLsc7Vu,2021-08-24T15:11:55.000Z,False,False,False,False,drug addiction support,False
492,1430228647223382019,ROWPublicHealth,"Tuesday, August 31 is International Overdose Awareness Day. It is a day to raise awareness about overdose and reduce the stigma of drug-related deaths. #EndOverdose #IOAD2021 https://t.co/RarwQaUsUj",2021-08-24T18:00:56.000Z,False,False,False,False,drug addiction support,False
493,1430183252204085256,HKPRDHU,August 31 is a Time to Remember & a Time to Act. HKPRD Health Unit & community partners have 3 events taking place for #InternationalOverdoseAwarenessDay. We'd love to see you there: https://t.co/KPLOB4Uz0Q EMOJI\x92\x9c @PARN4Counties @GWCporthope @momsstoptheharm @JohnHoward_Can,2021-08-24T15:00:33.000Z,False,False,False,False,drug addiction support,False
494,1430251400118816772,LGLHealthUnit,"#IOAD2021 According to the latest provincial opioid overdose report, 30% of opioid fatalities are construction workers. The Canadian Centre for Substance Use & Addiction has released a new toolkit aimed at helping the trades industry address the crisis: https://t.co/WzHzVaNnPL",2021-08-24T19:31:21.000Z,False,False,False,False,drug report,True
495,1430236056184557570,KFLAPH,Call the National Overdose Response Service to help keep you safe 1888-688-6677. https://t.co/iV1UCZUFwK,2021-08-24T18:30:22.000Z,False,False,False,False,drug addiction support,False
496,1430209560141238275,OttawaHealth,"People around you may be experiencing challenges with their substance use. They may need your support. \n\nCheck out the graphic below for signs that someone may be struggling with their substance use.\n\nIf you or someone you know needs support, please visit https://t.co/Rfk97OQO3U https://t.co/l6Pe88z2G7",2021-08-24T16:45:05.000Z,False,False,False,False,other,False
497,1430170576551878678,SMDhealthunit,"Someone you know could be affected by an overdose. Get informed, Get Involved. \nhttps://t.co/nVkq6gfYkr #StigmaEndsWithMe #CompassionsStartsWithUs https://t.co/5JuXsnyRkD",2021-08-24T14:10:11.000Z,False,False,False,False,drug arrest,True
498,1430213315934900226,AlgomaHealth,https://t.co/vcnojKHeDi,2021-08-24T17:00:01.000Z,False,False,False,False,other,False
499,1430172071301156872,TBDHealthUnit,Most underrated feature of the Twitter machine: lists. \nHere's one worth a followEMOJI\x87\xef\xb8\x8fEMOJI\x87\xef\xb8\x8fEMOJI\x87\xef\xb8\x8f https://t.co/5m3sDbH2ob,2021-08-24T14:16:07.000Z,False,False,False,False,other,False
500,1430120510025703427,TBDHealthUnit,Don't do the #MilkCrateChallenge. \nThat's it. That's the tweet.,2021-08-24T10:51:14.000Z,False,False,False,False,other,False
501,1430183123375951873,CityofDryden,https://t.co/KJ1LjyEoId,2021-08-24T15:00:02.000Z,False,False,False,False,other,False
502,1430182526195322900,HaltonPolice,"Last night, a member of our community overdosed on an unknown substance. \n\nWe received the frantic call we've heard far too frequently this year - unconscious, vital signs absent, please send an ambulance.\n\nFortunately, the victim's story didn't end there.",2021-08-24T14:57:40.000Z,True,True,True,True,drug arrest,True
503,1430258367075917839,HamiltonPolice,"An alarm call led police to a Cannabis extraction lab on Biggar Ave in #HamOnt. A search warrant executed earlier today located approximately $45 million in product.\n\nThanks to @OPP, @HamiltonFireDep, @HPS_Paramedics for their assistance. Read More: https://t.co/sdYQWXv5YJ",2021-08-24T19:59:02.000Z,True,True,True,True,drug discovery,True
504,1430257487115083780,OttawaPolice,Arrestation dans l'affaire d'homicide sur la rue Murray https://t.co/vjjKfXUoM3 \n\nNous prions tous les membres du public et des mÃ©dias de retirer toutes les photos et le nom de l'adolescent en question de leurs publications dans les mÃ©dias sociaux et en ligne.\n#ottnouvelles https://t.co/cNg9WOIC7B,2021-08-24T19:55:32.000Z,False,False,,False,other,False
505,1430350770487144448,OwenSoundPolice,#MediaRelease Man Assaulted By Downtown Harbour. 35 yr old man is being charged. An arrest warrant is being sought. If the public has any info please contact police. @NewsBayshore @BounceRadio923 @OwenSoundST @OwenSoundHub @ChiefAmbroseOSP @JFluneyOSPS @Insp_DBishop @OSPApres https://t.co/HKT7HsijnR,2021-08-25T02:06:12.000Z,False,False,False,False,public safety report,False
506,1430170573771055106,PeelPolice,https://t.co/d5itWmfoYK,2021-08-24T14:10:10.000Z,False,False,False,False,other,False
507,1430152973787799555,CityPembroke,Looking for something to do before the summer ends? Come watch a movie at the Riverwalk Amphitheatre! Movie Nights in the Park are sponsored by Bogie's Bar to bring you free entertainment each Tuesday night throughout the summer. Movies start at 9 pm and food donations are taken https://t.co/oWx9kL6DQc,2021-08-24T13:00:14.000Z,False,False,False,False,other,False
508,1430165222321442818,PtboPolice,Media Release -- Impaired Arrest; Weapons Arrest:\n\nhttps://t.co/35Wfu1LMW3 https://t.co/7weN3XG87I,2021-08-24T13:48:54.000Z,False,False,False,False,other,False
509,1430186001939447810,STPSmedia,https://t.co/7GBcI5gwpK,2021-08-24T15:11:29.000Z,False,False,False,False,other,False
510,1430281260073639938,TorontoPolice,"Two men wanted in rental fraud investigation, Matthew Dodd, 41, and Steven Redigonda, 51, Update, Both men located and arrested https://t.co/eevmLQZSnC",2021-08-24T21:30:00.000Z,False,False,False,False,other,False
511,1430190663241551875,TorontoPolice,"Sexual Assault Alert, Man Wanted, Jane and Finch Area, Update, David Cunningham, 55, arrested https://t.co/1dJQW4A6pB",2021-08-24T15:30:00.000Z,False,False,False,False,public safety report,False
512,1430190033844248585,YRP,"FIREARMS AND DRUGS SEIZED IN VAUGHAN- Investigators have laid charges & seized guns & drugs following an investigation in Vaughan.\xc2\xa0 Also, as an important tip, trying to flush a lot of coke might just clog the toilet.\nhttps://t.co/i81RtZdF7D https://t.co/TlPzZUTvk3",2021-08-24T15:27:30.000Z,True,True,True,True,drug discovery,True
513,1430161696904171534,OPP_ER,"Vigilant #GrenvilleOPP officers arrested and charged a novice driver yesterday after the vehicle was observed driving dangerously and failed to stop for police on #Hwy416, @North_Grenville. Driver located in @TownofPrescott by officers & arrested w/out incident. #PublicSafety ^dh https://t.co/AIyUDsGjG7",2021-08-24T13:34:54.000Z,False,False,False,False,public safety report,False
514,1430303937064841221,VanIslandHealth,Please Share: An Overdose Advisory has been issued for #CampbellRiver.\n\nOverdose prevention services are available throughout Vancouver Island: https://t.co/eh1xgkehB7 \n\n#StopOverdose https://t.co/xlqaC9muNj,2021-08-24T23:00:07.000Z,True,True,False,True,public safety report,False
515,1430302241303371776,PortMoodyPD,Our @PMPDcat recently investigated 2 separate fraud files leading to 2 separate search warrants. Both search warrants resulted in extensive fraudulent identity documents being seized as well as fraud devices.\n\nCheck out our full release: https://t.co/JVvRRNx8b1 https://t.co/V7nSNzAKpj,2021-08-24T22:53:22.000Z,False,False,False,False,other,False
516,1430233105042788354,VancouverPD,"#VPDNews Vancouver Police arrested a 36-year-old man Monday after two apparently random assaults in Marpole. The suspect, who is known to police and has a violent past, was taken to jail and faces assault charges. https://t.co/x0m8YD5JXv",2021-08-24T18:18:39.000Z,False,False,False,False,public safety report,False
517,1430259883811622913,MissionRCMP,"Robbery suspect arrested, facing Criminal Charge \rhttps://t.co/lls7kavvsw \r#Mission https://t.co/1VI3QfG4oJ",2021-08-24T20:05:03.000Z,False,False,False,False,public safety report,False
518,1430183720347131917,SurreyRCMP,"Thank you @SUCCESSCanada and Surrey RCMP's Cst. Elichev, who collaborated to host a Russian language presentation on drugs and gangs in Surrey. https://t.co/ksmfFjAJbt",2021-08-24T15:02:25.000Z,False,False,False,False,drug addiction support,False
